País,ano,quantidade,valor_usd,produto,tipo
Grécia,2017,156,277,Espumantes,Importação
Grécia,2018,0,0,Espumantes,Importação
Grécia,2019,230,318,Espumantes,Importação
Grécia,2020,0,0,Espumantes,Importação
Grécia,2021,92,422,Espumantes,Importação
Grécia,2022,92,366,Espumantes,Importação
Grécia,2023,300,1757,Espumantes,Importação
Hong Kong,1970,0,0,Espumantes,Importação
Hong Kong,1971,0,0,Espumantes,Importação
Hong Kong,1972,0,0,Espumantes,Importação
Hong Kong,1973,0,0,Espumantes,Importação
Hong Kong,1974,0,0,Espumantes,Importação
Hong Kong,1975,0,0,Espumantes,Importação
Hong Kong,1976,0,0,Espumantes,Importação
Hong Kong,1977,0,0,Espumantes,Importação
Hong Kong,1978,0,0,Espumantes,Importação
Hong Kong,1979,0,0,Espumantes,Importação
Hong Kong,1980,0,0,Espumantes,Importação
Hong Kong,1981,0,0,Espumantes,Importação
Hong Kong,1982,0,0,Espumantes,Importação
Hong Kong,1983,0,0,Espumantes,Importação
Hong Kong,1984,0,0,Espumantes,Importação
Hong Kong,1985,0,0,Espumantes,Importação
Hong Kong,1986,0,0,Espumantes,Importação
Hong Kong,1987,0,0,Espumantes,Importação
Hong Kong,1988,0,0,Espumantes,Importação
Hong Kong,1989,0,0,Espumantes,Importação
Hong Kong,1990,0,0,Espumantes,Importação
Hong Kong,1991,0,0,Espumantes,Importação
Hong Kong,1992,0,0,Espumantes,Importação
Hong Kong,1993,0,0,Espumantes,Importação
Hong Kong,1994,0,0,Espumantes,Importação
Hong Kong,1995,0,0,Espumantes,Importação
Hong Kong,1996,0,0,Espumantes,Importação
Hong Kong,1997,0,0,Espumantes,Importação
Hong Kong,1998,0,0,Espumantes,Importação
Hong Kong,1999,0,0,Espumantes,Importação
Hong Kong,2000,0,0,Espumantes,Importação
Hong Kong,2001,0,0,Espumantes,Importação
Hong Kong,2002,0,0,Espumantes,Importação
Hong Kong,2003,0,0,Espumantes,Importação
Hong Kong,2004,0,0,Espumantes,Importação
Hong Kong,2005,0,0,Espumantes,Importação
Hong Kong,2006,0,0,Espumantes,Importação
Hong Kong,2007,0,0,Espumantes,Importação
Hong Kong,2008,0,0,Espumantes,Importação
Hong Kong,2009,0,0,Espumantes,Importação
Hong Kong,2010,0,0,Espumantes,Importação
Hong Kong,2011,0,0,Espumantes,Importação
Hong Kong,2012,2607,15170,Espumantes,Importação
Hong Kong,2013,283,1593,Espumantes,Importação
Hong Kong,2014,0,0,Espumantes,Importação
Hong Kong,2015,0,0,Espumantes,Importação
Hong Kong,2016,0,0,Espumantes,Importação
Hong Kong,2017,0,0,Espumantes,Importação
Hong Kong,2018,0,0,Espumantes,Importação
Hong Kong,2019,0,0,Espumantes,Importação
Hong Kong,2020,72,5061,Espumantes,Importação
Hong Kong,2021,0,0,Espumantes,Importação
Hong Kong,2022,0,0,Espumantes,Importação
Hong Kong,2023,0,0,Espumantes,Importação
Hungria,1970,0,0,Espumantes,Importação
Hungria,1971,0,0,Espumantes,Importação
Hungria,1972,0,0,Espumantes,Importação
Hungria,1973,0,0,Espumantes,Importação
Hungria,1974,0,0,Espumantes,Importação
Hungria,1975,0,0,Espumantes,Importação
Hungria,1976,0,0,Espumantes,Importação
Hungria,1977,0,0,Espumantes,Importação
Hungria,1978,0,0,Espumantes,Importação
Hungria,1979,0,0,Espumantes,Importação
Hungria,1980,0,0,Espumantes,Importação
Hungria,1981,0,0,Espumantes,Importação
Hungria,1982,0,0,Espumantes,Importação
Hungria,1983,0,0,Espumantes,Importação
Hungria,1984,0,0,Espumantes,Importação
Hungria,1985,0,0,Espumantes,Importação
Hungria,1986,0,0,Espumantes,Importação
Hungria,1987,0,0,Espumantes,Importação
Hungria,1988,0,0,Espumantes,Importação
Hungria,1989,0,0,Espumantes,Importação
Hungria,1990,0,0,Espumantes,Importação
Hungria,1991,0,0,Espumantes,Importação
Hungria,1992,0,0,Espumantes,Importação
Hungria,1993,0,0,Espumantes,Importação
Hungria,1994,0,0,Espumantes,Importação
Hungria,1995,0,0,Espumantes,Importação
Hungria,1996,0,0,Espumantes,Importação
Hungria,1997,0,0,Espumantes,Importação
Hungria,1998,0,0,Espumantes,Importação
Hungria,1999,0,0,Espumantes,Importação
Hungria,2000,0,0,Espumantes,Importação
Hungria,2001,0,0,Espumantes,Importação
Hungria,2002,675,1837,Espumantes,Importação
Hungria,2003,387,1165,Espumantes,Importação
Hungria,2004,657,1775,Espumantes,Importação
Hungria,2005,0,0,Espumantes,Importação
Hungria,2006,0,0,Espumantes,Importação
Hungria,2007,0,0,Espumantes,Importação
Hungria,2008,0,0,Espumantes,Importação
Hungria,2009,0,0,Espumantes,Importação
Hungria,2010,0,0,Espumantes,Importação
Hungria,2011,0,0,Espumantes,Importação
Hungria,2012,404,1317,Espumantes,Importação
Hungria,2013,1020,2984,Espumantes,Importação
Hungria,2014,518,1715,Espumantes,Importação
Hungria,2015,0,0,Espumantes,Importação
Hungria,2016,1238,5927,Espumantes,Importação
Hungria,2017,1624,6960,Espumantes,Importação
Hungria,2018,1802,5977,Espumantes,Importação
Hungria,2019,585,1379,Espumantes,Importação
Hungria,2020,765,2061,Espumantes,Importação
Hungria,2021,1142,2471,Espumantes,Importação
Hungria,2022,2090,3828,Espumantes,Importação
Hungria,2023,0,0,Espumantes,Importação
Indonésia,1970,0,0,Espumantes,Importação
Indonésia,1971,0,0,Espumantes,Importação
Indonésia,1972,0,0,Espumantes,Importação
Indonésia,1973,0,0,Espumantes,Importação
Indonésia,1974,0,0,Espumantes,Importação
Indonésia,1975,0,0,Espumantes,Importação
Indonésia,1976,0,0,Espumantes,Importação
Indonésia,1977,0,0,Espumantes,Importação
Indonésia,1978,0,0,Espumantes,Importação
Indonésia,1979,0,0,Espumantes,Importação
Indonésia,1980,0,0,Espumantes,Importação
Indonésia,1981,0,0,Espumantes,Importação
Indonésia,1982,0,0,Espumantes,Importação
Indonésia,1983,0,0,Espumantes,Importação
Indonésia,1984,0,0,Espumantes,Importação
Indonésia,1985,0,0,Espumantes,Importação
Indonésia,1986,0,0,Espumantes,Importação
Indonésia,1987,0,0,Espumantes,Importação
Indonésia,1988,0,0,Espumantes,Importação
Indonésia,1989,0,0,Espumantes,Importação
Indonésia,1990,0,0,Espumantes,Importação
Indonésia,1991,0,0,Espumantes,Importação
Indonésia,1992,0,0,Espumantes,Importação
Indonésia,1993,0,0,Espumantes,Importação
Indonésia,1994,0,0,Espumantes,Importação
Indonésia,1995,0,0,Espumantes,Importação
Indonésia,1996,0,0,Espumantes,Importação
Indonésia,1997,0,0,Espumantes,Importação
Indonésia,1998,0,0,Espumantes,Importação
Indonésia,1999,0,0,Espumantes,Importação
Indonésia,2000,0,0,Espumantes,Importação
Indonésia,2001,0,0,Espumantes,Importação
Indonésia,2002,0,0,Espumantes,Importação
Indonésia,2003,0,0,Espumantes,Importação
Indonésia,2004,0,0,Espumantes,Importação
Indonésia,2005,0,0,Espumantes,Importação
Indonésia,2006,0,0,Espumantes,Importação
Indonésia,2007,0,0,Espumantes,Importação
Indonésia,2008,0,0,Espumantes,Importação
Indonésia,2009,0,0,Espumantes,Importação
Indonésia,2010,0,0,Espumantes,Importação
Indonésia,2011,0,0,Espumantes,Importação
Indonésia,2012,0,0,Espumantes,Importação
Indonésia,2013,0,0,Espumantes,Importação
Indonésia,2014,0,0,Espumantes,Importação
Indonésia,2015,0,0,Espumantes,Importação
Indonésia,2016,0,0,Espumantes,Importação
Indonésia,2017,0,0,Espumantes,Importação
Indonésia,2018,35,271,Espumantes,Importação
Indonésia,2019,66,529,Espumantes,Importação
Indonésia,2020,0,0,Espumantes,Importação
Indonésia,2021,0,0,Espumantes,Importação
Indonésia,2022,0,0,Espumantes,Importação
Indonésia,2023,0,0,Espumantes,Importação
Irlanda,1970,0,0,Espumantes,Importação
Irlanda,1971,0,0,Espumantes,Importação
Irlanda,1972,0,0,Espumantes,Importação
Irlanda,1973,0,0,Espumantes,Importação
Irlanda,1974,0,0,Espumantes,Importação
Irlanda,1975,0,0,Espumantes,Importação
Irlanda,1976,0,0,Espumantes,Importação
Irlanda,1977,0,0,Espumantes,Importação
Irlanda,1978,0,0,Espumantes,Importação
Irlanda,1979,0,0,Espumantes,Importação
Irlanda,1980,0,0,Espumantes,Importação
Irlanda,1981,0,0,Espumantes,Importação
Irlanda,1982,0,0,Espumantes,Importação
Irlanda,1983,0,0,Espumantes,Importação
Irlanda,1984,0,0,Espumantes,Importação
Irlanda,1985,0,0,Espumantes,Importação
Irlanda,1986,0,0,Espumantes,Importação
Irlanda,1987,0,0,Espumantes,Importação
Irlanda,1988,0,0,Espumantes,Importação
Irlanda,1989,0,0,Espumantes,Importação
Irlanda,1990,0,0,Espumantes,Importação
Irlanda,1991,0,0,Espumantes,Importação
Irlanda,1992,0,0,Espumantes,Importação
Irlanda,1993,0,0,Espumantes,Importação
Irlanda,1994,0,0,Espumantes,Importação
Irlanda,1995,0,0,Espumantes,Importação
Irlanda,1996,0,0,Espumantes,Importação
Irlanda,1997,0,0,Espumantes,Importação
Irlanda,1998,0,0,Espumantes,Importação
Irlanda,1999,0,0,Espumantes,Importação
Irlanda,2000,0,0,Espumantes,Importação
Irlanda,2001,0,0,Espumantes,Importação
Irlanda,2002,0,0,Espumantes,Importação
Irlanda,2003,0,0,Espumantes,Importação
Irlanda,2004,0,0,Espumantes,Importação
Irlanda,2005,0,0,Espumantes,Importação
Irlanda,2006,0,0,Espumantes,Importação
Irlanda,2007,0,0,Espumantes,Importação
Irlanda,2008,0,0,Espumantes,Importação
Irlanda,2009,0,0,Espumantes,Importação
Irlanda,2010,0,0,Espumantes,Importação
Irlanda,2011,0,0,Espumantes,Importação
Irlanda,2012,0,0,Espumantes,Importação
Irlanda,2013,0,0,Espumantes,Importação
Irlanda,2014,0,0,Espumantes,Importação
Irlanda,2015,391,4062,Espumantes,Importação
Irlanda,2016,0,0,Espumantes,Importação
Irlanda,2017,0,0,Espumantes,Importação
Irlanda,2018,0,0,Espumantes,Importação
Irlanda,2019,0,0,Espumantes,Importação
Irlanda,2020,0,0,Espumantes,Importação
Irlanda,2021,0,0,Espumantes,Importação
Irlanda,2022,0,0,Espumantes,Importação
Irlanda,2023,0,0,Espumantes,Importação
Israel,1970,0,0,Espumantes,Importação
Israel,1971,360,349,Espumantes,Importação
Israel,1972,0,0,Espumantes,Importação
Israel,1973,27,36,Espumantes,Importação
Israel,1974,0,0,Espumantes,Importação
Israel,1975,0,0,Espumantes,Importação
Israel,1976,0,0,Espumantes,Importação
Israel,1977,450,700,Espumantes,Importação
Israel,1978,0,0,Espumantes,Importação
Israel,1979,180,370,Espumantes,Importação
Israel,1980,585,1435,Espumantes,Importação
Israel,1981,360,985,Espumantes,Importação
Israel,1982,360,1001,Espumantes,Importação
Israel,1983,270,749,Espumantes,Importação
Israel,1984,720,1880,Espumantes,Importação
Israel,1985,0,0,Espumantes,Importação
Israel,1986,909,1672,Espumantes,Importação
Israel,1987,765,1720,Espumantes,Importação
Israel,1988,0,0,Espumantes,Importação
Israel,1989,0,0,Espumantes,Importação
Israel,1990,0,0,Espumantes,Importação
Israel,1991,0,0,Espumantes,Importação
Israel,1992,0,0,Espumantes,Importação
Israel,1993,0,0,Espumantes,Importação
Israel,1994,0,0,Espumantes,Importação
Israel,1995,0,0,Espumantes,Importação
Israel,1996,0,0,Espumantes,Importação
Israel,1997,0,0,Espumantes,Importação
Israel,1998,0,0,Espumantes,Importação
Israel,1999,0,0,Espumantes,Importação
Israel,2000,0,0,Espumantes,Importação
Israel,2001,450,1510,Espumantes,Importação
Israel,2002,1152,3853,Espumantes,Importação
Israel,2003,1890,6233,Espumantes,Importação
Israel,2004,1935,5346,Espumantes,Importação
Israel,2005,4968,13263,Espumantes,Importação
Israel,2006,2250,6382,Espumantes,Importação
Israel,2007,5220,22638,Espumantes,Importação
Israel,2008,1350,6912,Espumantes,Importação
Israel,2009,0,0,Espumantes,Importação
Israel,2010,1224,5467,Espumantes,Importação
Israel,2011,990,11627,Espumantes,Importação
Israel,2012,310,6552,Espumantes,Importação
Israel,2013,0,0,Espumantes,Importação
Israel,2014,0,0,Espumantes,Importação
Israel,2015,0,0,Espumantes,Importação
Israel,2016,0,0,Espumantes,Importação
Israel,2017,0,0,Espumantes,Importação
Israel,2018,0,0,Espumantes,Importação
Israel,2019,5035,17085,Espumantes,Importação
Israel,2020,296,9540,Espumantes,Importação
Israel,2021,0,0,Espumantes,Importação
Israel,2022,0,0,Espumantes,Importação
Israel,2023,0,0,Espumantes,Importação
Itália,1970,0,0,Espumantes,Importação
Itália,1971,554,485,Espumantes,Importação
Itália,1972,5054,3328,Espumantes,Importação
Itália,1973,5854,5395,Espumantes,Importação
Itália,1974,24637,24784,Espumantes,Importação
Itália,1975,22782,19240,Espumantes,Importação
Itália,1976,11917,9896,Espumantes,Importação
Itália,1977,19995,17483,Espumantes,Importação
Itália,1978,7119,8916,Espumantes,Importação
Itália,1979,16234,18345,Espumantes,Importação
Itália,1980,20932,33860,Espumantes,Importação
Itália,1981,17290,20568,Espumantes,Importação
Itália,1982,32542,35237,Espumantes,Importação
Itália,1983,9000,7645,Espumantes,Importação
Itália,1984,2430,1917,Espumantes,Importação
Itália,1985,12456,15821,Espumantes,Importação
Itália,1986,20355,29342,Espumantes,Importação
Itália,1987,16640,22399,Espumantes,Importação
Itália,1988,31077,39084,Espumantes,Importação
Itália,1989,26802,68918,Espumantes,Importação
Itália,1990,24120,73084,Espumantes,Importação
Itália,1991,35118,101279,Espumantes,Importação
Itália,1992,17241,50017,Espumantes,Importação
Itália,1993,132449,265440,Espumantes,Importação
Itália,1994,232676,501486,Espumantes,Importação
Itália,1995,230441,554770,Espumantes,Importação
Itália,1996,203645,480610,Espumantes,Importação
Itália,1997,162568,485282,Espumantes,Importação
Itália,1998,234227,853007,Espumantes,Importação
Itália,1999,498453,1678442,Espumantes,Importação
Itália,2000,488816,1303096,Espumantes,Importação
Itália,2001,1009289,2476201,Espumantes,Importação
Itália,2002,1484899,3020296,Espumantes,Importação
Itália,2003,1209558,2627321,Espumantes,Importação
Itália,2004,1033793,2850765,Espumantes,Importação
Itália,2005,1092021,2880464,Espumantes,Importação
Itália,2006,1410249,4279286,Espumantes,Importação
Itália,2007,1236636,4541086,Espumantes,Importação
Itália,2008,1051675,4474690,Espumantes,Importação
Itália,2009,693765,2984665,Espumantes,Importação
Itália,2010,1079836,4703738,Espumantes,Importação
Itália,2011,1137610,4966429,Espumantes,Importação
Itália,2012,1123066,4953550,Espumantes,Importação
Itália,2013,978230,4223637,Espumantes,Importação
Itália,2014,1095148,4462987,Espumantes,Importação
Itália,2015,1017420,3670403,Espumantes,Importação
Itália,2016,1089617,3467993,Espumantes,Importação
Itália,2017,3065767,5635842,Espumantes,Importação
Itália,2018,2147490,5947967,Espumantes,Importação
Itália,2019,1874314,4790173,Espumantes,Importação
Itália,2020,1524542,3544718,Espumantes,Importação
Itália,2021,1093108,3142129,Espumantes,Importação
Itália,2022,1169909,3356633,Espumantes,Importação
Itália,2023,952639,3533749,Espumantes,Importação
Luxemburgo,1970,0,0,Espumantes,Importação
Luxemburgo,1971,0,0,Espumantes,Importação
Luxemburgo,1972,0,0,Espumantes,Importação
Luxemburgo,1973,0,0,Espumantes,Importação
Luxemburgo,1974,0,0,Espumantes,Importação
Luxemburgo,1975,0,0,Espumantes,Importação
Luxemburgo,1976,0,0,Espumantes,Importação
Luxemburgo,1977,0,0,Espumantes,Importação
Luxemburgo,1978,0,0,Espumantes,Importação
Luxemburgo,1979,0,0,Espumantes,Importação
Luxemburgo,1980,0,0,Espumantes,Importação
Luxemburgo,1981,0,0,Espumantes,Importação
Luxemburgo,1982,0,0,Espumantes,Importação
Luxemburgo,1983,0,0,Espumantes,Importação
Luxemburgo,1984,0,0,Espumantes,Importação
Luxemburgo,1985,0,0,Espumantes,Importação
Luxemburgo,1986,0,0,Espumantes,Importação
Luxemburgo,1987,0,0,Espumantes,Importação
Luxemburgo,1988,0,0,Espumantes,Importação
Luxemburgo,1989,0,0,Espumantes,Importação
Luxemburgo,1990,0,0,Espumantes,Importação
Luxemburgo,1991,0,0,Espumantes,Importação
Luxemburgo,1992,0,0,Espumantes,Importação
Luxemburgo,1993,0,0,Espumantes,Importação
Luxemburgo,1994,0,0,Espumantes,Importação
Luxemburgo,1995,0,0,Espumantes,Importação
Luxemburgo,1996,0,0,Espumantes,Importação
Luxemburgo,1997,0,0,Espumantes,Importação
Luxemburgo,1998,0,0,Espumantes,Importação
Luxemburgo,1999,0,0,Espumantes,Importação
Luxemburgo,2000,0,0,Espumantes,Importação
Luxemburgo,2001,0,0,Espumantes,Importação
Luxemburgo,2002,0,0,Espumantes,Importação
Luxemburgo,2003,0,0,Espumantes,Importação
Luxemburgo,2004,0,0,Espumantes,Importação
Luxemburgo,2005,0,0,Espumantes,Importação
Luxemburgo,2006,0,0,Espumantes,Importação
Luxemburgo,2007,0,0,Espumantes,Importação
Luxemburgo,2008,0,0,Espumantes,Importação
Luxemburgo,2009,0,0,Espumantes,Importação
Luxemburgo,2010,0,0,Espumantes,Importação
Luxemburgo,2011,0,0,Espumantes,Importação
Luxemburgo,2012,252,1115,Espumantes,Importação
Luxemburgo,2013,0,0,Espumantes,Importação
Luxemburgo,2014,0,0,Espumantes,Importação
Luxemburgo,2015,0,0,Espumantes,Importação
Luxemburgo,2016,0,0,Espumantes,Importação
Luxemburgo,2017,0,0,Espumantes,Importação
Luxemburgo,2018,208,1902,Espumantes,Importação
Luxemburgo,2019,518,4067,Espumantes,Importação
Luxemburgo,2020,0,0,Espumantes,Importação
Luxemburgo,2021,0,0,Espumantes,Importação
Luxemburgo,2022,0,0,Espumantes,Importação
Luxemburgo,2023,0,0,Espumantes,Importação
México,1970,0,0,Espumantes,Importação
México,1971,0,0,Espumantes,Importação
México,1972,0,0,Espumantes,Importação
México,1973,0,0,Espumantes,Importação
México,1974,0,0,Espumantes,Importação
México,1975,0,0,Espumantes,Importação
México,1976,0,0,Espumantes,Importação
México,1977,8122,13185,Espumantes,Importação
México,1978,0,0,Espumantes,Importação
México,1979,0,0,Espumantes,Importação
México,1980,0,0,Espumantes,Importação
México,1981,0,0,Espumantes,Importação
México,1982,0,0,Espumantes,Importação
México,1983,0,0,Espumantes,Importação
México,1984,4158,6060,Espumantes,Importação
México,1985,0,0,Espumantes,Importação
México,1986,0,0,Espumantes,Importação
México,1987,0,0,Espumantes,Importação
México,1988,0,0,Espumantes,Importação
México,1989,0,0,Espumantes,Importação
México,1990,0,0,Espumantes,Importação
México,1991,0,0,Espumantes,Importação
México,1992,0,0,Espumantes,Importação
México,1993,0,0,Espumantes,Importação
México,1994,0,0,Espumantes,Importação
México,1995,0,0,Espumantes,Importação
México,1996,0,0,Espumantes,Importação
México,1997,0,0,Espumantes,Importação
México,1998,0,0,Espumantes,Importação
México,1999,0,0,Espumantes,Importação
México,2000,0,0,Espumantes,Importação
México,2001,0,0,Espumantes,Importação
México,2002,0,0,Espumantes,Importação
México,2003,0,0,Espumantes,Importação
México,2004,0,0,Espumantes,Importação
México,2005,0,0,Espumantes,Importação
México,2006,0,0,Espumantes,Importação
México,2007,0,0,Espumantes,Importação
México,2008,0,0,Espumantes,Importação
México,2009,0,0,Espumantes,Importação
México,2010,396,834,Espumantes,Importação
México,2011,0,0,Espumantes,Importação
México,2012,0,0,Espumantes,Importação
México,2013,0,0,Espumantes,Importação
México,2014,0,0,Espumantes,Importação
México,2015,1154,9334,Espumantes,Importação
México,2016,0,0,Espumantes,Importação
México,2017,0,0,Espumantes,Importação
México,2018,95,777,Espumantes,Importação
México,2019,133,1104,Espumantes,Importação
México,2020,0,0,Espumantes,Importação
México,2021,0,0,Espumantes,Importação
México,2022,0,0,Espumantes,Importação
México,2023,0,0,Espumantes,Importação
Moldávia,1970,0,0,Espumantes,Importação
Moldávia,1971,0,0,Espumantes,Importação
Moldávia,1972,0,0,Espumantes,Importação
Moldávia,1973,0,0,Espumantes,Importação
Moldávia,1974,0,0,Espumantes,Importação
Moldávia,1975,0,0,Espumantes,Importação
Moldávia,1976,0,0,Espumantes,Importação
Moldávia,1977,0,0,Espumantes,Importação
Moldávia,1978,0,0,Espumantes,Importação
Moldávia,1979,0,0,Espumantes,Importação
Moldávia,1980,0,0,Espumantes,Importação
Moldávia,1981,0,0,Espumantes,Importação
Moldávia,1982,0,0,Espumantes,Importação
Moldávia,1983,0,0,Espumantes,Importação
Moldávia,1984,0,0,Espumantes,Importação
Moldávia,1985,0,0,Espumantes,Importação
Moldávia,1986,0,0,Espumantes,Importação
Moldávia,1987,0,0,Espumantes,Importação
Moldávia,1988,0,0,Espumantes,Importação
Moldávia,1989,0,0,Espumantes,Importação
Moldávia,1990,0,0,Espumantes,Importação
Moldávia,1991,0,0,Espumantes,Importação
Moldávia,1992,0,0,Espumantes,Importação
Moldávia,1993,0,0,Espumantes,Importação
Moldávia,1994,0,0,Espumantes,Importação
Moldávia,1995,0,0,Espumantes,Importação
Moldávia,1996,0,0,Espumantes,Importação
Moldávia,1997,0,0,Espumantes,Importação
Moldávia,1998,0,0,Espumantes,Importação
Moldávia,1999,0,0,Espumantes,Importação
Moldávia,2000,0,0,Espumantes,Importação
Moldávia,2001,0,0,Espumantes,Importação
Moldávia,2002,0,0,Espumantes,Importação
Moldávia,2003,0,0,Espumantes,Importação
Moldávia,2004,0,0,Espumantes,Importação
Moldávia,2005,0,0,Espumantes,Importação
Moldávia,2006,0,0,Espumantes,Importação
Moldávia,2007,0,0,Espumantes,Importação
Moldávia,2008,0,0,Espumantes,Importação
Moldávia,2009,0,0,Espumantes,Importação
Moldávia,2010,0,0,Espumantes,Importação
Moldávia,2011,0,0,Espumantes,Importação
Moldávia,2012,0,0,Espumantes,Importação
Moldávia,2013,0,0,Espumantes,Importação
Moldávia,2014,0,0,Espumantes,Importação
Moldávia,2015,0,0,Espumantes,Importação
Moldávia,2016,0,0,Espumantes,Importação
Moldávia,2017,0,0,Espumantes,Importação
Moldávia,2018,0,0,Espumantes,Importação
Moldávia,2019,0,0,Espumantes,Importação
Moldávia,2020,0,0,Espumantes,Importação
Moldávia,2021,0,0,Espumantes,Importação
Moldávia,2022,2892,3713,Espumantes,Importação
Moldávia,2023,955,1165,Espumantes,Importação
Nova Zelândia,1970,0,0,Espumantes,Importação
Nova Zelândia,1971,0,0,Espumantes,Importação
Nova Zelândia,1972,0,0,Espumantes,Importação
Nova Zelândia,1973,0,0,Espumantes,Importação
Nova Zelândia,1974,0,0,Espumantes,Importação
Nova Zelândia,1975,0,0,Espumantes,Importação
Nova Zelândia,1976,0,0,Espumantes,Importação
Nova Zelândia,1977,0,0,Espumantes,Importação
Nova Zelândia,1978,0,0,Espumantes,Importação
Nova Zelândia,1979,0,0,Espumantes,Importação
Nova Zelândia,1980,0,0,Espumantes,Importação
Nova Zelândia,1981,0,0,Espumantes,Importação
Nova Zelândia,1982,0,0,Espumantes,Importação
Nova Zelândia,1983,0,0,Espumantes,Importação
Nova Zelândia,1984,0,0,Espumantes,Importação
Nova Zelândia,1985,0,0,Espumantes,Importação
Nova Zelândia,1986,0,0,Espumantes,Importação
Nova Zelândia,1987,0,0,Espumantes,Importação
Nova Zelândia,1988,0,0,Espumantes,Importação
Nova Zelândia,1989,0,0,Espumantes,Importação
Nova Zelândia,1990,0,0,Espumantes,Importação
Nova Zelândia,1991,0,0,Espumantes,Importação
Nova Zelândia,1992,0,0,Espumantes,Importação
Nova Zelândia,1993,0,0,Espumantes,Importação
Nova Zelândia,1994,0,0,Espumantes,Importação
Nova Zelândia,1995,0,0,Espumantes,Importação
Nova Zelândia,1996,0,0,Espumantes,Importação
Nova Zelândia,1997,0,0,Espumantes,Importação
Nova Zelândia,1998,0,0,Espumantes,Importação
Nova Zelândia,1999,0,0,Espumantes,Importação
Nova Zelândia,2000,0,0,Espumantes,Importação
Nova Zelândia,2001,0,0,Espumantes,Importação
Nova Zelândia,2002,0,0,Espumantes,Importação
Nova Zelândia,2003,0,0,Espumantes,Importação
Nova Zelândia,2004,0,0,Espumantes,Importação
Nova Zelândia,2005,0,0,Espumantes,Importação
Nova Zelândia,2006,0,0,Espumantes,Importação
Nova Zelândia,2007,0,0,Espumantes,Importação
Nova Zelândia,2008,315,3921,Espumantes,Importação
Nova Zelândia,2009,630,5106,Espumantes,Importação
Nova Zelândia,2010,720,6858,Espumantes,Importação
Nova Zelândia,2011,135,861,Espumantes,Importação
Nova Zelândia,2012,270,3046,Espumantes,Importação
Nova Zelândia,2013,180,1950,Espumantes,Importação
Nova Zelândia,2014,450,3023,Espumantes,Importação
Nova Zelândia,2015,135,1684,Espumantes,Importação
Nova Zelândia,2016,0,0,Espumantes,Importação
Nova Zelândia,2017,0,0,Espumantes,Importação
Nova Zelândia,2018,0,0,Espumantes,Importação
Nova Zelândia,2019,72,657,Espumantes,Importação
Nova Zelândia,2020,0,0,Espumantes,Importação
Nova Zelândia,2021,0,0,Espumantes,Importação
Nova Zelândia,2022,270,3114,Espumantes,Importação
Nova Zelândia,2023,0,0,Espumantes,Importação
Países Baixos,1970,0,0,Espumantes,Importação
Países Baixos,1971,0,0,Espumantes,Importação
Países Baixos,1972,0,0,Espumantes,Importação
Países Baixos,1973,0,0,Espumantes,Importação
Países Baixos,1974,0,0,Espumantes,Importação
Países Baixos,1975,0,0,Espumantes,Importação
Países Baixos,1976,0,0,Espumantes,Importação
Países Baixos,1977,0,0,Espumantes,Importação
Países Baixos,1978,0,0,Espumantes,Importação
Países Baixos,1979,0,0,Espumantes,Importação
Países Baixos,1980,0,0,Espumantes,Importação
Países Baixos,1981,0,0,Espumantes,Importação
Países Baixos,1982,0,0,Espumantes,Importação
Países Baixos,1983,0,0,Espumantes,Importação
Países Baixos,1984,0,0,Espumantes,Importação
Países Baixos,1985,0,0,Espumantes,Importação
Países Baixos,1986,0,0,Espumantes,Importação
Países Baixos,1987,0,0,Espumantes,Importação
Países Baixos,1988,0,0,Espumantes,Importação
Países Baixos,1989,0,0,Espumantes,Importação
Países Baixos,1990,0,0,Espumantes,Importação
Países Baixos,1991,0,0,Espumantes,Importação
Países Baixos,1992,0,0,Espumantes,Importação
Países Baixos,1993,0,0,Espumantes,Importação
Países Baixos,1994,0,0,Espumantes,Importação
Países Baixos,1995,0,0,Espumantes,Importação
Países Baixos,1996,0,0,Espumantes,Importação
Países Baixos,1997,0,0,Espumantes,Importação
Países Baixos,1998,0,0,Espumantes,Importação
Países Baixos,1999,0,0,Espumantes,Importação
Países Baixos,2000,0,0,Espumantes,Importação
Países Baixos,2001,0,0,Espumantes,Importação
Países Baixos,2002,0,0,Espumantes,Importação
Países Baixos,2003,0,0,Espumantes,Importação
Países Baixos,2004,0,0,Espumantes,Importação
Países Baixos,2005,0,0,Espumantes,Importação
Países Baixos,2006,0,0,Espumantes,Importação
Países Baixos,2007,0,0,Espumantes,Importação
Países Baixos,2008,0,0,Espumantes,Importação
Países Baixos,2009,0,0,Espumantes,Importação
Países Baixos,2010,0,0,Espumantes,Importação
Países Baixos,2011,0,0,Espumantes,Importação
Países Baixos,2012,0,0,Espumantes,Importação
Países Baixos,2013,0,0,Espumantes,Importação
Países Baixos,2014,0,0,Espumantes,Importação
Países Baixos,2015,0,0,Espumantes,Importação
Países Baixos,2016,0,0,Espumantes,Importação
Países Baixos,2017,0,0,Espumantes,Importação
Países Baixos,2018,305,10695,Espumantes,Importação
Países Baixos,2019,827,47027,Espumantes,Importação
Países Baixos,2020,3412,151690,Espumantes,Importação
Países Baixos,2021,0,0,Espumantes,Importação
Países Baixos,2022,0,0,Espumantes,Importação
Países Baixos,2023,0,0,Espumantes,Importação
Panamá,1970,0,0,Espumantes,Importação
