País,ano,quantidade,valor_usd,produto,tipo
Itália,1974,69650,41790,Uvas Passas,Importação
Itália,1975,150000,80854,Uvas Passas,Importação
Itália,1976,0,0,Uvas Passas,Importação
Itália,1977,0,0,Uvas Passas,Importação
Itália,1978,0,0,Uvas Passas,Importação
Itália,1979,0,0,Uvas Passas,Importação
Itália,1980,0,0,Uvas Passas,Importação
Itália,1981,0,0,Uvas Passas,Importação
Itália,1982,0,0,Uvas Passas,Importação
Itália,1983,0,0,Uvas Passas,Importação
Itália,1984,0,0,Uvas Passas,Importação
Itália,1985,0,0,Uvas Passas,Importação
Itália,1986,0,0,Uvas Passas,Importação
Itália,1987,0,0,Uvas Passas,Importação
Itália,1988,0,0,Uvas Passas,Importação
Itália,1989,0,0,Uvas Passas,Importação
Itália,1990,0,0,Uvas Passas,Importação
Itália,1991,0,0,Uvas Passas,Importação
Itália,1992,0,0,Uvas Passas,Importação
Itália,1993,0,0,Uvas Passas,Importação
Itália,1994,0,0,Uvas Passas,Importação
Itália,1995,0,0,Uvas Passas,Importação
Itália,1996,0,0,Uvas Passas,Importação
Itália,1997,40320,43142,Uvas Passas,Importação
Itália,1998,0,0,Uvas Passas,Importação
Itália,1999,0,0,Uvas Passas,Importação
Itália,2000,0,0,Uvas Passas,Importação
Itália,2001,0,0,Uvas Passas,Importação
Itália,2002,0,0,Uvas Passas,Importação
Itália,2003,0,0,Uvas Passas,Importação
Itália,2004,0,0,Uvas Passas,Importação
Itália,2005,0,0,Uvas Passas,Importação
Itália,2006,0,0,Uvas Passas,Importação
Itália,2007,2075,6600,Uvas Passas,Importação
Itália,2008,1250,5491,Uvas Passas,Importação
Itália,2009,0,0,Uvas Passas,Importação
Itália,2010,0,0,Uvas Passas,Importação
Itália,2011,10,39,Uvas Passas,Importação
Itália,2012,0,0,Uvas Passas,Importação
Itália,2013,0,0,Uvas Passas,Importação
Itália,2014,0,0,Uvas Passas,Importação
Itália,2015,0,0,Uvas Passas,Importação
Itália,2016,0,0,Uvas Passas,Importação
Itália,2017,0,0,Uvas Passas,Importação
Itália,2018,0,0,Uvas Passas,Importação
Itália,2019,0,0,Uvas Passas,Importação
Itália,2020,0,0,Uvas Passas,Importação
Itália,2021,0,0,Uvas Passas,Importação
Itália,2022,0,0,Uvas Passas,Importação
Itália,2023,0,0,Uvas Passas,Importação
Japão,1970,0,0,Uvas Passas,Importação
Japão,1971,7221,4458,Uvas Passas,Importação
Japão,1972,0,0,Uvas Passas,Importação
Japão,1973,0,0,Uvas Passas,Importação
Japão,1974,0,0,Uvas Passas,Importação
Japão,1975,0,0,Uvas Passas,Importação
Japão,1976,0,0,Uvas Passas,Importação
Japão,1977,0,0,Uvas Passas,Importação
Japão,1978,0,0,Uvas Passas,Importação
Japão,1979,0,0,Uvas Passas,Importação
Japão,1980,0,0,Uvas Passas,Importação
Japão,1981,0,0,Uvas Passas,Importação
Japão,1982,0,0,Uvas Passas,Importação
Japão,1983,0,0,Uvas Passas,Importação
Japão,1984,0,0,Uvas Passas,Importação
Japão,1985,0,0,Uvas Passas,Importação
Japão,1986,0,0,Uvas Passas,Importação
Japão,1987,0,0,Uvas Passas,Importação
Japão,1988,0,0,Uvas Passas,Importação
Japão,1989,0,0,Uvas Passas,Importação
Japão,1990,0,0,Uvas Passas,Importação
Japão,1991,0,0,Uvas Passas,Importação
Japão,1992,0,0,Uvas Passas,Importação
Japão,1993,0,0,Uvas Passas,Importação
Japão,1994,0,0,Uvas Passas,Importação
Japão,1995,0,0,Uvas Passas,Importação
Japão,1996,0,0,Uvas Passas,Importação
Japão,1997,0,0,Uvas Passas,Importação
Japão,1998,0,0,Uvas Passas,Importação
Japão,1999,0,0,Uvas Passas,Importação
Japão,2000,0,0,Uvas Passas,Importação
Japão,2001,0,0,Uvas Passas,Importação
Japão,2002,0,0,Uvas Passas,Importação
Japão,2003,0,0,Uvas Passas,Importação
Japão,2004,0,0,Uvas Passas,Importação
Japão,2005,0,0,Uvas Passas,Importação
Japão,2006,0,0,Uvas Passas,Importação
Japão,2007,0,0,Uvas Passas,Importação
Japão,2008,0,0,Uvas Passas,Importação
Japão,2009,0,0,Uvas Passas,Importação
Japão,2010,0,0,Uvas Passas,Importação
Japão,2011,0,0,Uvas Passas,Importação
Japão,2012,0,0,Uvas Passas,Importação
Japão,2013,0,0,Uvas Passas,Importação
Japão,2014,0,0,Uvas Passas,Importação
Japão,2015,0,0,Uvas Passas,Importação
Japão,2016,0,0,Uvas Passas,Importação
Japão,2017,0,0,Uvas Passas,Importação
Japão,2018,0,0,Uvas Passas,Importação
Japão,2019,0,0,Uvas Passas,Importação
Japão,2020,0,0,Uvas Passas,Importação
Japão,2021,0,0,Uvas Passas,Importação
Japão,2022,0,0,Uvas Passas,Importação
Japão,2023,0,0,Uvas Passas,Importação
México,1970,170172,100310,Uvas Passas,Importação
México,1971,209257,129483,Uvas Passas,Importação
México,1972,150827,120736,Uvas Passas,Importação
México,1973,28906,24653,Uvas Passas,Importação
México,1974,40000,60896,Uvas Passas,Importação
México,1975,234900,293712,Uvas Passas,Importação
México,1976,172500,203960,Uvas Passas,Importação
México,1977,686190,990436,Uvas Passas,Importação
México,1978,778330,1154578,Uvas Passas,Importação
México,1979,1126710,2530026,Uvas Passas,Importação
México,1980,1336070,2674311,Uvas Passas,Importação
México,1981,1228260,2382306,Uvas Passas,Importação
México,1982,1214593,2115847,Uvas Passas,Importação
México,1983,1485417,1944974,Uvas Passas,Importação
México,1984,520390,578989,Uvas Passas,Importação
México,1985,1194306,1202597,Uvas Passas,Importação
México,1986,1164262,1113425,Uvas Passas,Importação
México,1987,1180260,1246750,Uvas Passas,Importação
México,1988,194910,223533,Uvas Passas,Importação
México,1989,585700,807367,Uvas Passas,Importação
México,1990,420100,623068,Uvas Passas,Importação
México,1991,353640,533265,Uvas Passas,Importação
México,1992,251100,371880,Uvas Passas,Importação
México,1993,637474,894588,Uvas Passas,Importação
México,1994,351600,529428,Uvas Passas,Importação
México,1995,749518,938320,Uvas Passas,Importação
México,1996,269500,311525,Uvas Passas,Importação
México,1997,183000,308985,Uvas Passas,Importação
México,1998,156160,219099,Uvas Passas,Importação
México,1999,96000,137957,Uvas Passas,Importação
México,2000,17500,32538,Uvas Passas,Importação
México,2001,0,0,Uvas Passas,Importação
México,2002,0,0,Uvas Passas,Importação
México,2003,0,0,Uvas Passas,Importação
México,2004,0,0,Uvas Passas,Importação
México,2005,0,0,Uvas Passas,Importação
México,2006,0,0,Uvas Passas,Importação
México,2007,0,0,Uvas Passas,Importação
México,2008,0,0,Uvas Passas,Importação
México,2009,0,0,Uvas Passas,Importação
México,2010,0,0,Uvas Passas,Importação
México,2011,0,0,Uvas Passas,Importação
México,2012,0,0,Uvas Passas,Importação
México,2013,0,0,Uvas Passas,Importação
México,2014,0,0,Uvas Passas,Importação
México,2015,0,0,Uvas Passas,Importação
México,2016,0,0,Uvas Passas,Importação
México,2017,0,0,Uvas Passas,Importação
México,2018,0,0,Uvas Passas,Importação
México,2019,0,0,Uvas Passas,Importação
México,2020,0,0,Uvas Passas,Importação
México,2021,0,0,Uvas Passas,Importação
México,2022,0,0,Uvas Passas,Importação
México,2023,0,0,Uvas Passas,Importação
Países Baixos,1970,104,91,Uvas Passas,Importação
Países Baixos,1971,0,0,Uvas Passas,Importação
Países Baixos,1972,0,0,Uvas Passas,Importação
Países Baixos,1973,0,0,Uvas Passas,Importação
Países Baixos,1974,0,0,Uvas Passas,Importação
Países Baixos,1975,0,0,Uvas Passas,Importação
Países Baixos,1976,12000,1038,Uvas Passas,Importação
Países Baixos,1977,0,0,Uvas Passas,Importação
Países Baixos,1978,0,0,Uvas Passas,Importação
Países Baixos,1979,0,0,Uvas Passas,Importação
Países Baixos,1980,0,0,Uvas Passas,Importação
Países Baixos,1981,0,0,Uvas Passas,Importação
Países Baixos,1982,0,0,Uvas Passas,Importação
Países Baixos,1983,0,0,Uvas Passas,Importação
Países Baixos,1984,0,0,Uvas Passas,Importação
Países Baixos,1985,0,0,Uvas Passas,Importação
Países Baixos,1986,0,0,Uvas Passas,Importação
Países Baixos,1987,0,0,Uvas Passas,Importação
Países Baixos,1988,0,0,Uvas Passas,Importação
Países Baixos,1989,0,0,Uvas Passas,Importação
Países Baixos,1990,0,0,Uvas Passas,Importação
Países Baixos,1991,0,0,Uvas Passas,Importação
Países Baixos,1992,0,0,Uvas Passas,Importação
Países Baixos,1993,0,0,Uvas Passas,Importação
Países Baixos,1994,0,0,Uvas Passas,Importação
Países Baixos,1995,0,0,Uvas Passas,Importação
Países Baixos,1996,0,0,Uvas Passas,Importação
Países Baixos,1997,0,0,Uvas Passas,Importação
Países Baixos,1998,0,0,Uvas Passas,Importação
Países Baixos,1999,0,0,Uvas Passas,Importação
Países Baixos,2000,0,0,Uvas Passas,Importação
Países Baixos,2001,0,0,Uvas Passas,Importação
Países Baixos,2002,0,0,Uvas Passas,Importação
Países Baixos,2003,0,0,Uvas Passas,Importação
Países Baixos,2004,0,0,Uvas Passas,Importação
Países Baixos,2005,0,0,Uvas Passas,Importação
Países Baixos,2006,0,0,Uvas Passas,Importação
Países Baixos,2007,0,0,Uvas Passas,Importação
Países Baixos,2008,0,0,Uvas Passas,Importação
Países Baixos,2009,0,0,Uvas Passas,Importação
Países Baixos,2010,0,0,Uvas Passas,Importação
Países Baixos,2011,0,0,Uvas Passas,Importação
Países Baixos,2012,0,0,Uvas Passas,Importação
Países Baixos,2013,0,0,Uvas Passas,Importação
Países Baixos,2014,0,0,Uvas Passas,Importação
Países Baixos,2015,0,0,Uvas Passas,Importação
Países Baixos,2016,0,0,Uvas Passas,Importação
Países Baixos,2017,0,0,Uvas Passas,Importação
Países Baixos,2018,0,0,Uvas Passas,Importação
Países Baixos,2019,0,0,Uvas Passas,Importação
Países Baixos,2020,0,0,Uvas Passas,Importação
Países Baixos,2021,0,0,Uvas Passas,Importação
Países Baixos,2022,0,0,Uvas Passas,Importação
Países Baixos,2023,0,0,Uvas Passas,Importação
Paraguai,1970,0,0,Uvas Passas,Importação
Paraguai,1971,0,0,Uvas Passas,Importação
Paraguai,1972,0,0,Uvas Passas,Importação
Paraguai,1973,0,0,Uvas Passas,Importação
Paraguai,1974,0,0,Uvas Passas,Importação
Paraguai,1975,20000,12000,Uvas Passas,Importação
Paraguai,1976,0,0,Uvas Passas,Importação
Paraguai,1977,0,0,Uvas Passas,Importação
Paraguai,1978,0,0,Uvas Passas,Importação
Paraguai,1979,0,0,Uvas Passas,Importação
Paraguai,1980,0,0,Uvas Passas,Importação
Paraguai,1981,0,0,Uvas Passas,Importação
Paraguai,1982,0,0,Uvas Passas,Importação
Paraguai,1983,0,0,Uvas Passas,Importação
Paraguai,1984,0,0,Uvas Passas,Importação
Paraguai,1985,0,0,Uvas Passas,Importação
Paraguai,1986,0,0,Uvas Passas,Importação
Paraguai,1987,0,0,Uvas Passas,Importação
Paraguai,1988,0,0,Uvas Passas,Importação
Paraguai,1989,0,0,Uvas Passas,Importação
Paraguai,1990,0,0,Uvas Passas,Importação
Paraguai,1991,0,0,Uvas Passas,Importação
Paraguai,1992,0,0,Uvas Passas,Importação
Paraguai,1993,0,0,Uvas Passas,Importação
Paraguai,1994,22000,27500,Uvas Passas,Importação
Paraguai,1995,0,0,Uvas Passas,Importação
Paraguai,1996,0,0,Uvas Passas,Importação
Paraguai,1997,0,0,Uvas Passas,Importação
Paraguai,1998,0,0,Uvas Passas,Importação
Paraguai,1999,0,0,Uvas Passas,Importação
Paraguai,2000,0,0,Uvas Passas,Importação
Paraguai,2001,0,0,Uvas Passas,Importação
Paraguai,2002,0,0,Uvas Passas,Importação
Paraguai,2003,0,0,Uvas Passas,Importação
Paraguai,2004,0,0,Uvas Passas,Importação
Paraguai,2005,0,0,Uvas Passas,Importação
Paraguai,2006,0,0,Uvas Passas,Importação
Paraguai,2007,0,0,Uvas Passas,Importação
Paraguai,2008,0,0,Uvas Passas,Importação
Paraguai,2009,0,0,Uvas Passas,Importação
Paraguai,2010,0,0,Uvas Passas,Importação
Paraguai,2011,0,0,Uvas Passas,Importação
Paraguai,2012,0,0,Uvas Passas,Importação
Paraguai,2013,0,0,Uvas Passas,Importação
Paraguai,2014,0,0,Uvas Passas,Importação
Paraguai,2015,0,0,Uvas Passas,Importação
Paraguai,2016,0,0,Uvas Passas,Importação
Paraguai,2017,0,0,Uvas Passas,Importação
Paraguai,2018,0,0,Uvas Passas,Importação
Paraguai,2019,0,0,Uvas Passas,Importação
Paraguai,2020,0,0,Uvas Passas,Importação
Paraguai,2021,0,0,Uvas Passas,Importação
Paraguai,2022,0,0,Uvas Passas,Importação
Paraguai,2023,0,0,Uvas Passas,Importação
Peru,1970,0,0,Uvas Passas,Importação
Peru,1971,0,0,Uvas Passas,Importação
Peru,1972,0,0,Uvas Passas,Importação
Peru,1973,0,0,Uvas Passas,Importação
Peru,1974,0,0,Uvas Passas,Importação
Peru,1975,0,0,Uvas Passas,Importação
Peru,1976,0,0,Uvas Passas,Importação
Peru,1977,0,0,Uvas Passas,Importação
Peru,1978,0,0,Uvas Passas,Importação
Peru,1979,0,0,Uvas Passas,Importação
Peru,1980,0,0,Uvas Passas,Importação
Peru,1981,0,0,Uvas Passas,Importação
Peru,1982,0,0,Uvas Passas,Importação
Peru,1983,0,0,Uvas Passas,Importação
Peru,1984,0,0,Uvas Passas,Importação
Peru,1985,0,0,Uvas Passas,Importação
Peru,1986,0,0,Uvas Passas,Importação
Peru,1987,0,0,Uvas Passas,Importação
Peru,1988,0,0,Uvas Passas,Importação
Peru,1989,0,0,Uvas Passas,Importação
Peru,1990,0,0,Uvas Passas,Importação
Peru,1991,0,0,Uvas Passas,Importação
Peru,1992,0,0,Uvas Passas,Importação
Peru,1993,0,0,Uvas Passas,Importação
Peru,1994,0,0,Uvas Passas,Importação
Peru,1995,0,0,Uvas Passas,Importação
Peru,1996,0,0,Uvas Passas,Importação
Peru,1997,0,0,Uvas Passas,Importação
Peru,1998,0,0,Uvas Passas,Importação
Peru,1999,0,0,Uvas Passas,Importação
Peru,2000,0,0,Uvas Passas,Importação
Peru,2001,0,0,Uvas Passas,Importação
Peru,2002,0,0,Uvas Passas,Importação
Peru,2003,0,0,Uvas Passas,Importação
Peru,2004,0,0,Uvas Passas,Importação
Peru,2005,0,0,Uvas Passas,Importação
Peru,2006,0,0,Uvas Passas,Importação
Peru,2007,0,0,Uvas Passas,Importação
Peru,2008,0,0,Uvas Passas,Importação
Peru,2009,0,0,Uvas Passas,Importação
Peru,2010,0,0,Uvas Passas,Importação
Peru,2011,0,0,Uvas Passas,Importação
Peru,2012,0,0,Uvas Passas,Importação
Peru,2013,0,0,Uvas Passas,Importação
Peru,2014,0,0,Uvas Passas,Importação
Peru,2015,0,0,Uvas Passas,Importação
Peru,2016,0,0,Uvas Passas,Importação
Peru,2017,10,10,Uvas Passas,Importação
Peru,2018,0,0,Uvas Passas,Importação
Peru,2019,0,0,Uvas Passas,Importação
Peru,2020,0,0,Uvas Passas,Importação
Peru,2021,0,0,Uvas Passas,Importação
Peru,2022,0,0,Uvas Passas,Importação
Peru,2023,25000,40630,Uvas Passas,Importação
Portugal,1970,0,0,Uvas Passas,Importação
Portugal,1971,0,0,Uvas Passas,Importação
Portugal,1972,0,0,Uvas Passas,Importação
Portugal,1973,0,0,Uvas Passas,Importação
Portugal,1974,0,0,Uvas Passas,Importação
Portugal,1975,0,0,Uvas Passas,Importação
Portugal,1976,0,0,Uvas Passas,Importação
Portugal,1977,0,0,Uvas Passas,Importação
Portugal,1978,0,0,Uvas Passas,Importação
Portugal,1979,0,0,Uvas Passas,Importação
Portugal,1980,0,0,Uvas Passas,Importação
Portugal,1981,0,0,Uvas Passas,Importação
Portugal,1982,0,0,Uvas Passas,Importação
Portugal,1983,0,0,Uvas Passas,Importação
Portugal,1984,0,0,Uvas Passas,Importação
Portugal,1985,0,0,Uvas Passas,Importação
Portugal,1986,0,0,Uvas Passas,Importação
Portugal,1987,0,0,Uvas Passas,Importação
Portugal,1988,0,0,Uvas Passas,Importação
Portugal,1989,0,0,Uvas Passas,Importação
Portugal,1990,0,0,Uvas Passas,Importação
Portugal,1991,0,0,Uvas Passas,Importação
Portugal,1992,0,0,Uvas Passas,Importação
Portugal,1993,0,0,Uvas Passas,Importação
Portugal,1994,0,0,Uvas Passas,Importação
Portugal,1995,0,0,Uvas Passas,Importação
Portugal,1996,0,0,Uvas Passas,Importação
Portugal,1997,0,0,Uvas Passas,Importação
Portugal,1998,0,0,Uvas Passas,Importação
Portugal,1999,0,0,Uvas Passas,Importação
Portugal,2000,0,0,Uvas Passas,Importação
Portugal,2001,0,0,Uvas Passas,Importação
Portugal,2002,0,0,Uvas Passas,Importação
Portugal,2003,0,0,Uvas Passas,Importação
Portugal,2004,0,0,Uvas Passas,Importação
Portugal,2005,0,0,Uvas Passas,Importação
Portugal,2006,0,0,Uvas Passas,Importação
Portugal,2007,0,0,Uvas Passas,Importação
Portugal,2008,0,0,Uvas Passas,Importação
Portugal,2009,0,0,Uvas Passas,Importação
Portugal,2010,0,0,Uvas Passas,Importação
Portugal,2011,13,59,Uvas Passas,Importação
Portugal,2012,0,0,Uvas Passas,Importação
Portugal,2013,0,0,Uvas Passas,Importação
Portugal,2014,0,0,Uvas Passas,Importação
Portugal,2015,250,445,Uvas Passas,Importação
Portugal,2016,0,0,Uvas Passas,Importação
Portugal,2017,0,0,Uvas Passas,Importação
Portugal,2018,0,0,Uvas Passas,Importação
Portugal,2019,0,2,Uvas Passas,Importação
Portugal,2020,0,0,Uvas Passas,Importação
Portugal,2021,0,0,Uvas Passas,Importação
Portugal,2022,0,0,Uvas Passas,Importação
Portugal,2023,0,0,Uvas Passas,Importação
Reino Unido,1970,39,29,Uvas Passas,Importação
Reino Unido,1971,211,174,Uvas Passas,Importação
Reino Unido,1972,276,249,Uvas Passas,Importação
Reino Unido,1973,0,0,Uvas Passas,Importação
Reino Unido,1974,0,0,Uvas Passas,Importação
Reino Unido,1975,0,0,Uvas Passas,Importação
Reino Unido,1976,0,0,Uvas Passas,Importação
Reino Unido,1977,0,0,Uvas Passas,Importação
Reino Unido,1978,0,0,Uvas Passas,Importação
Reino Unido,1979,0,0,Uvas Passas,Importação
Reino Unido,1980,0,0,Uvas Passas,Importação
Reino Unido,1981,0,0,Uvas Passas,Importação
Reino Unido,1982,0,0,Uvas Passas,Importação
Reino Unido,1983,0,0,Uvas Passas,Importação
Reino Unido,1984,0,0,Uvas Passas,Importação
Reino Unido,1985,0,0,Uvas Passas,Importação
Reino Unido,1986,0,0,Uvas Passas,Importação
Reino Unido,1987,0,0,Uvas Passas,Importação
Reino Unido,1988,0,0,Uvas Passas,Importação
Reino Unido,1989,0,0,Uvas Passas,Importação
Reino Unido,1990,0,0,Uvas Passas,Importação
Reino Unido,1991,0,0,Uvas Passas,Importação
Reino Unido,1992,0,0,Uvas Passas,Importação
Reino Unido,1993,0,0,Uvas Passas,Importação
Reino Unido,1994,0,0,Uvas Passas,Importação
Reino Unido,1995,0,0,Uvas Passas,Importação
Reino Unido,1996,0,0,Uvas Passas,Importação
Reino Unido,1997,0,0,Uvas Passas,Importação
Reino Unido,1998,0,0,Uvas Passas,Importação
Reino Unido,1999,0,0,Uvas Passas,Importação
Reino Unido,2000,0,0,Uvas Passas,Importação
Reino Unido,2001,0,0,Uvas Passas,Importação
Reino Unido,2002,0,0,Uvas Passas,Importação
Reino Unido,2003,0,0,Uvas Passas,Importação
Reino Unido,2004,0,0,Uvas Passas,Importação
Reino Unido,2005,0,0,Uvas Passas,Importação
Reino Unido,2006,0,0,Uvas Passas,Importação
Reino Unido,2007,0,0,Uvas Passas,Importação
Reino Unido,2008,0,0,Uvas Passas,Importação
Reino Unido,2009,0,0,Uvas Passas,Importação
Reino Unido,2010,0,0,Uvas Passas,Importação
Reino Unido,2011,0,0,Uvas Passas,Importação
Reino Unido,2012,0,0,Uvas Passas,Importação
Reino Unido,2013,0,0,Uvas Passas,Importação
Reino Unido,2014,10,170,Uvas Passas,Importação
Reino Unido,2015,25,426,Uvas Passas,Importação
Reino Unido,2016,21,402,Uvas Passas,Importação
Reino Unido,2017,66,1494,Uvas Passas,Importação
Reino Unido,2018,20,461,Uvas Passas,Importação
Reino Unido,2019,11,209,Uvas Passas,Importação
Reino Unido,2020,0,0,Uvas Passas,Importação
Reino Unido,2021,0,0,Uvas Passas,Importação
Reino Unido,2022,0,0,Uvas Passas,Importação
Reino Unido,2023,0,0,Uvas Passas,Importação
Suécia,1970,12000,3866,Uvas Passas,Importação
Suécia,1971,0,0,Uvas Passas,Importação
Suécia,1972,0,0,Uvas Passas,Importação
Suécia,1973,0,0,Uvas Passas,Importação
Suécia,1974,0,0,Uvas Passas,Importação
Suécia,1975,0,0,Uvas Passas,Importação
Suécia,1976,0,0,Uvas Passas,Importação
Suécia,1977,0,0,Uvas Passas,Importação
Suécia,1978,0,0,Uvas Passas,Importação
Suécia,1979,0,0,Uvas Passas,Importação
Suécia,1980,0,0,Uvas Passas,Importação
Suécia,1981,0,0,Uvas Passas,Importação
Suécia,1982,0,0,Uvas Passas,Importação
Suécia,1983,0,0,Uvas Passas,Importação
Suécia,1984,0,0,Uvas Passas,Importação
Suécia,1985,0,0,Uvas Passas,Importação
Suécia,1986,0,0,Uvas Passas,Importação
Suécia,1987,0,0,Uvas Passas,Importação
Suécia,1988,0,0,Uvas Passas,Importação
Suécia,1989,0,0,Uvas Passas,Importação
Suécia,1990,0,0,Uvas Passas,Importação
Suécia,1991,0,0,Uvas Passas,Importação
Suécia,1992,0,0,Uvas Passas,Importação
Suécia,1993,0,0,Uvas Passas,Importação
Suécia,1994,0,0,Uvas Passas,Importação
Suécia,1995,0,0,Uvas Passas,Importação
Suécia,1996,0,0,Uvas Passas,Importação
Suécia,1997,0,0,Uvas Passas,Importação
Suécia,1998,0,0,Uvas Passas,Importação
Suécia,1999,0,0,Uvas Passas,Importação
Suécia,2000,0,0,Uvas Passas,Importação
Suécia,2001,0,0,Uvas Passas,Importação
Suécia,2002,0,0,Uvas Passas,Importação
Suécia,2003,0,0,Uvas Passas,Importação
Suécia,2004,0,0,Uvas Passas,Importação
Suécia,2005,0,0,Uvas Passas,Importação
Suécia,2006,0,0,Uvas Passas,Importação
Suécia,2007,0,0,Uvas Passas,Importação
Suécia,2008,0,0,Uvas Passas,Importação
Suécia,2009,0,0,Uvas Passas,Importação
Suécia,2010,0,0,Uvas Passas,Importação
Suécia,2011,0,0,Uvas Passas,Importação
Suécia,2012,0,0,Uvas Passas,Importação
Suécia,2013,0,0,Uvas Passas,Importação
Suécia,2014,0,0,Uvas Passas,Importação
Suécia,2015,0,0,Uvas Passas,Importação
Suécia,2016,0,0,Uvas Passas,Importação
Suécia,2017,0,0,Uvas Passas,Importação
Suécia,2018,0,0,Uvas Passas,Importação
Suécia,2019,0,0,Uvas Passas,Importação
Suécia,2020,0,0,Uvas Passas,Importação
Suécia,2021,0,0,Uvas Passas,Importação
Suécia,2022,0,0,Uvas Passas,Importação
Suécia,2023,0,0,Uvas Passas,Importação
Turquia,1970,124832,41962,Uvas Passas,Importação
Turquia,1971,306025,88018,Uvas Passas,Importação
Turquia,1972,556402,169087,Uvas Passas,Importação
Turquia,1973,324242,276922,Uvas Passas,Importação
Turquia,1974,116338,118050,Uvas Passas,Importação
Turquia,1975,7000,4571,Uvas Passas,Importação
Turquia,1976,0,0,Uvas Passas,Importação
Turquia,1977,0,0,Uvas Passas,Importação
Turquia,1978,0,0,Uvas Passas,Importação
Turquia,1979,0,0,Uvas Passas,Importação
Turquia,1980,7000,11885,Uvas Passas,Importação
Turquia,1981,0,0,Uvas Passas,Importação
Turquia,1982,58996,74610,Uvas Passas,Importação
Turquia,1983,0,0,Uvas Passas,Importação
Turquia,1984,85288,65951,Uvas Passas,Importação
Turquia,1985,60120,48212,Uvas Passas,Importação
Turquia,1986,1102260,859244,Uvas Passas,Importação
Turquia,1987,189140,151522,Uvas Passas,Importação
Turquia,1988,1000,1225,Uvas Passas,Importação
Turquia,1989,55300,57715,Uvas Passas,Importação
Turquia,1990,4900,6860,Uvas Passas,Importação
Turquia,1991,36800,40816,Uvas Passas,Importação
Turquia,1992,435600,412348,Uvas Passas,Importação
Turquia,1993,593460,591601,Uvas Passas,Importação
Turquia,1994,975130,842411,Uvas Passas,Importação
Turquia,1995,158550,170454,Uvas Passas,Importação
Turquia,1996,615150,649499,Uvas Passas,Importação
Turquia,1997,4342570,4854419,Uvas Passas,Importação
Turquia,1998,5336758,5591214,Uvas Passas,Importação
Turquia,1999,6792500,6548193,Uvas Passas,Importação
Turquia,2000,5268800,4496527,Uvas Passas,Importação
Turquia,2001,8413300,4646072,Uvas Passas,Importação
Turquia,2002,987370,642681,Uvas Passas,Importação
Turquia,2003,913290,669604,Uvas Passas,Importação
Turquia,2004,1666888,1531208,Uvas Passas,Importação
Turquia,2005,2914500,2704370,Uvas Passas,Importação
Turquia,2006,2300140,2550285,Uvas Passas,Importação
Turquia,2007,792250,911049,Uvas Passas,Importação
Turquia,2008,124100,188996,Uvas Passas,Importação
Turquia,2009,126600,169075,Uvas Passas,Importação
Turquia,2010,2428575,4111212,Uvas Passas,Importação
Turquia,2011,987310,1735466,Uvas Passas,Importação
Turquia,2012,709785,1161161,Uvas Passas,Importação
Turquia,2013,0,0,Uvas Passas,Importação
Turquia,2014,1981070,3507617,Uvas Passas,Importação
Turquia,2015,1006000,1666760,Uvas Passas,Importação
Turquia,2016,2386092,3162573,Uvas Passas,Importação
Turquia,2017,2834805,4001169,Uvas Passas,Importação
Turquia,2018,262616,494370,Uvas Passas,Importação
Turquia,2019,427590,865709,Uvas Passas,Importação
Turquia,2020,607780,1210554,Uvas Passas,Importação
Turquia,2021,186000,311165,Uvas Passas,Importação
Turquia,2022,1477000,2602207,Uvas Passas,Importação
Turquia,2023,2621500,4152236,Uvas Passas,Importação
Uruguai,1970,0,0,Uvas Passas,Importação
Uruguai,1971,0,0,Uvas Passas,Importação
Uruguai,1972,0,0,Uvas Passas,Importação
Uruguai,1973,0,0,Uvas Passas,Importação
Uruguai,1974,0,0,Uvas Passas,Importação
Uruguai,1975,0,0,Uvas Passas,Importação
Uruguai,1976,0,0,Uvas Passas,Importação
Uruguai,1977,0,0,Uvas Passas,Importação
Uruguai,1978,0,0,Uvas Passas,Importação
Uruguai,1979,0,0,Uvas Passas,Importação
Uruguai,1980,0,0,Uvas Passas,Importação
Uruguai,1981,0,0,Uvas Passas,Importação
Uruguai,1982,0,0,Uvas Passas,Importação
Uruguai,1983,0,0,Uvas Passas,Importação
Uruguai,1984,0,0,Uvas Passas,Importação
Uruguai,1985,0,0,Uvas Passas,Importação
Uruguai,1986,0,0,Uvas Passas,Importação
Uruguai,1987,0,0,Uvas Passas,Importação
Uruguai,1988,0,0,Uvas Passas,Importação
Uruguai,1989,0,0,Uvas Passas,Importação
Uruguai,1990,0,0,Uvas Passas,Importação
Uruguai,1991,0,0,Uvas Passas,Importação
Uruguai,1992,0,0,Uvas Passas,Importação
Uruguai,1993,0,0,Uvas Passas,Importação
Uruguai,1994,0,0,Uvas Passas,Importação
Uruguai,1995,0,0,Uvas Passas,Importação
Uruguai,1996,0,0,Uvas Passas,Importação
Uruguai,1997,0,0,Uvas Passas,Importação
Uruguai,1998,0,0,Uvas Passas,Importação
Uruguai,1999,0,0,Uvas Passas,Importação
Uruguai,2000,0,0,Uvas Passas,Importação
Uruguai,2001,0,0,Uvas Passas,Importação
Uruguai,2002,75000,47250,Uvas Passas,Importação
Uruguai,2003,16800,17400,Uvas Passas,Importação
Uruguai,2004,0,0,Uvas Passas,Importação
Uruguai,2005,0,0,Uvas Passas,Importação
Uruguai,2006,0,0,Uvas Passas,Importação
